Sample	Uniq_SampleID	Date of Collection	Avg Cov	Pangolin	GISAID_ID
ME-HETL-J0356	ME-HETL-J0356	11/24/20	14620	B.1.375	EPI_ISL_755479
ME-HETL-J0357	ME-HETL-J0357	11/24/20	12639	B.1.2	EPI_ISL_755480
ME-HETL-J0358	ME-HETL-J0358	11/24/20	14139	B.1.240	EPI_ISL_755481
ME-HETL-J0359	ME-HETL-J0359	11/30/20	1026	B.1.2	EPI_ISL_755482
ME-HETL-J0360	ME-HETL-J0360	11/30/20	8750	B.1.2	EPI_ISL_755483
ME-HETL-J0361	ME-HETL-J0361	11/30/20	14099	B.1.2	EPI_ISL_755484
ME-HETL-J0362	ME-HETL-J0362	11/30/20	9215	B.1.2	EPI_ISL_755485
ME-HETL-J0363	ME-HETL-J0363	11/30/20	13528	B.1.2	EPI_ISL_755486
ME-HETL-J0365	ME-HETL-J0365	11/30/20	6804	B.1.2	EPI_ISL_755487
ME-HETL-J0366	ME-HETL-J0366	11/30/20	5551	B.1.234	EPI_ISL_755488
ME-HETL-J0367	ME-HETL-J0367	12/7/20	1409	B.1.2	EPI_ISL_755489
ME-HETL-J0368	ME-HETL-J0368	12/9/20	13699	B.1.2	EPI_ISL_755490
ME-HETL-J0369	ME-HETL-J0369	12/9/20	15176	B.1.240	EPI_ISL_755491
ME-HETL-J0370	ME-HETL-J0370	12/9/20	11239	B.1.240	EPI_ISL_755492
ME-HETL-J0371	ME-HETL-J0371	12/9/20	15810	B.1.240	EPI_ISL_755493
ME-HETL-J0373	ME-HETL-J0373	12/10/20	10395	B.1.311	EPI_ISL_755494
ME-HETL-J0374	ME-HETL-J0374	12/10/20	13532	B.1.240	EPI_ISL_755495
ME-HETL-J0375	ME-HETL-J0375	12/9/20	18441	B.1.2	EPI_ISL_755496
ME-HETL-J0376	ME-HETL-J0376	12/11/20	4360	B.1.2	EPI_ISL_755497
ME-HETL-J0379	ME-HETL-J0379	12/11/20	9046	B.1.243	EPI_ISL_755498
ME-HETL-J0381	ME-HETL-J0381	12/11/20	2729	B.1.2	EPI_ISL_755499
ME-HETL-J0383	ME-HETL-J0383	12/11/20	15172	B.1.110.3	#N/A
ME-HETL-J0385	ME-HETL-J0385	12/15/20	9370	B.1.2	EPI_ISL_755500
ME-HETL-J0387	ME-HETL-J0387	12/15/20	1220	B.1.2	EPI_ISL_755501
ME-HETL-J0388	ME-HETL-J0388	12/15/20	3836	B.1.517	EPI_ISL_755502
ME-HETL-J0389	ME-HETL-J0389	12/15/20	19140	B.1.240	EPI_ISL_755503
ME-HETL-J0391	ME-HETL-J0391	12/15/20	445	B.1.2	EPI_ISL_755504
ME-HETL-J0393	ME-HETL-J0393	12/15/20	1359	B.1.2	EPI_ISL_755505
ME-HETL-J0394	ME-HETL-J0394	12/15/20	12109	B.1.466.1	EPI_ISL_755506
ME-HETL-J0395	ME-HETL-J0395	12/15/20	19496	B.1.517	EPI_ISL_755507
ME-HETL-J0397	ME-HETL-J0397	12/15/20	20049	B.1.2	EPI_ISL_755508
ME-HETL-J0398	ME-HETL-J0398	12/15/20	276	B.1.2	#N/A
ME-HETL-J0399	ME-HETL-J0399	12/15/20	3253	B.1.2	EPI_ISL_755509
ME-HETL-J0400	ME-HETL-J0400	12/15/20	3363	B.1.1.320	EPI_ISL_755510
ME-HETL-J0402	ME-HETL-J0402	12/16/20	12855	B.1.2	EPI_ISL_755511
ME-HETL-J0403	ME-HETL-J0403	12/16/20	15231	B.1.2	EPI_ISL_755512
ME-HETL-J0404	ME-HETL-J0404	12/16/20	16866	B.1.2	EPI_ISL_755513
ME-HETL-J0406	ME-HETL-J0406	12/16/20	16877	B.1.588	EPI_ISL_755514
ME-HETL-J0407	ME-HETL-J0407	12/16/20	934	B.1.588	EPI_ISL_755515
ME-HETL-J0408	ME-HETL-J0408	12/16/20	276	B.1	EPI_ISL_755516
ME-HETL-J0409	ME-HETL-J0409	12/16/20	4093	B.1.2	EPI_ISL_755517
ME-HETL-J0410	ME-HETL-J0410	12/16/20	19921	B.1.2	EPI_ISL_755518
ME-HETL-J0411	ME-HETL-J0411	12/16/20	10378	B.1.2	EPI_ISL_755519
ME-HETL-J0414	ME-HETL-J0414	12/18/20	10007	B.1.517	EPI_ISL_755520
ME-HETL-J0417	ME-HETL-J0417	12/16/20	306	B.1.311	EPI_ISL_755521
ME-HETL-J0418	ME-HETL-J0418	12/16/20	18617	B.1.240	EPI_ISL_755522
ME-HETL-J0419	ME-HETL-J0419	12/16/20	9360	B.1.2	EPI_ISL_755523
ME-HETL-J0420	ME-HETL-J0420	12/16/20	13481	B.1.240	#N/A
ME-HETL-J0421	ME-HETL-J0421	12/16/20	8941	B.1.240	EPI_ISL_755524
ME-HETL-J0422	ME-HETL-J0422	12/16/20	21114	B.1.240	EPI_ISL_755525
ME-HETL-J0423	ME-HETL-J0423	12/16/20	17210	B.1.375	EPI_ISL_755526
ME-HETL-J0425	ME-HETL-J0425	12/16/20	6882	B.1.2	EPI_ISL_755527
ME-HETL-J0426	ME-HETL-J0426	12/16/20	3904	B.1.2	EPI_ISL_755528
ME-HETL-J0427	ME-HETL-J0427	12/16/20	12824	B.1.2	EPI_ISL_755529
ME-HETL-J0428	ME-HETL-J0428	12/16/20	15631	B.1.2	EPI_ISL_755530
ME-HETL-J0430	ME-HETL-J0430	12/16/20	8439	B.1.2	EPI_ISL_755531
ME-HETL-J0432	ME-HETL-J0432	12/16/20	2427	B.1.603	EPI_ISL_755532
ME-HETL-J0433	ME-HETL-J0433	12/16/20	22219	B.1.2	EPI_ISL_755533
ME-HETL-J0434	ME-HETL-J0434	12/16/20	9985	B.1.448	EPI_ISL_755534
ME-HETL-J0435	ME-HETL-J0435	12/17/20	14823	B.1.1.320	EPI_ISL_755535
ME-HETL-J0436	ME-HETL-J0436	12/17/20	21123	B.1.1.320	EPI_ISL_755536
ME-HETL-J0437	ME-HETL-J0437	12/17/20	19893	B.1.1.320	EPI_ISL_755537
ME-HETL-J0438	ME-HETL-J0438	12/17/20	20131	B.1.1.320	EPI_ISL_755538
ME-HETL-J0440	ME-HETL-J0440	12/17/20	20598	B.1.1.320	EPI_ISL_755539
ME-HETL-J0441	ME-HETL-J0441	12/17/20	20788	B.1.1.320	EPI_ISL_755540
ME-HETL-J0442	ME-HETL-J0442	12/17/20	16079	B.1.1.320	EPI_ISL_755541
ME-HETL-J0444	ME-HETL-J0444	12/17/20	413	B.1.1.320	EPI_ISL_755542
ME-HETL-J0445	ME-HETL-J0445	12/17/20	21140	B.1.1.320	EPI_ISL_755543
ME-HETL-J0446	ME-HETL-J0446	12/17/20	18361	B.1.1.320	EPI_ISL_755544
ME-HETL-J0447	ME-HETL-J0447	12/17/20	2369	B.1.1.320	EPI_ISL_755545
ME-HETL-J0448	ME-HETL-J0448	12/17/20	16654	B.1.1.320	EPI_ISL_755546
ME-HETL-J0449	ME-HETL-J0449	12/18/20	14958	B.1.517	EPI_ISL_755547
ME-HETL-J0450	ME-HETL-J0450	12/18/20	1811	B.1.110.3	#N/A
ME-HETL-J0451	ME-HETL-J0451	12/17/20	15833	B.1.234	EPI_ISL_755548
ME-HETL-J0453	ME-HETL-J0453	12/17/20	16143	B.1.2	EPI_ISL_755549
ME-HETL-J0456	ME-HETL-J0456	12/3/20	458	B.1.240	#N/A
ME-HETL-J0457	ME-HETL-J0457	12/3/20	18958	B.1.1.320	EPI_ISL_755550
ME-HETL-J0458	ME-HETL-J0458	12/3/20	21292	B.1.2	EPI_ISL_755551
ME-HETL-J0459	ME-HETL-J0459	12/3/20	569	B.1.2	EPI_ISL_755552
ME-HETL-J0461	ME-HETL-J0461	12/16/20	15920	B.1.2	EPI_ISL_755553
ME-HETL-J0462	ME-HETL-J0462	12/15/20	921	B.1.2	EPI_ISL_755554
ME-HETL-J0463	ME-HETL-J0463	12/15/20	1404	B.1.2	EPI_ISL_755555
ME-HETL-J0464	ME-HETL-J0464	12/15/20	19311	B.1.2	EPI_ISL_755556
ME-HETL-J0466	ME-HETL-J0466	12/14/20	18941	B.1.240	EPI_ISL_755557
ME-HETL-J0467	ME-HETL-J0467	12/14/20	9961	B.1.517	EPI_ISL_755558
ME-HETL-J0468	ME-HETL-J0468	12/14/20	9681	B.1.2	EPI_ISL_755559
ME-HETL-J0469	ME-HETL-J0469	12/16/20	13617	B.1.1	EPI_ISL_755560
ME-HETL-J0470	ME-HETL-J0470	12/11/20	21801	B.1.1.320	EPI_ISL_755561
ME-HETL-J0471	ME-HETL-J0471	12/11/20	11630	B.1.1.320	EPI_ISL_755562
ME-HETL-J0472	ME-HETL-J0472	12/11/20	13472	B.1.240	EPI_ISL_755563
ME-HETL-J0473	ME-HETL-J0473	12/11/20	2499	B.1.1.320	EPI_ISL_755564
ME-HETL-J0474	ME-HETL-J0474	12/11/20	20411	B.1.1.320	EPI_ISL_755565
ME-HETL-J0475	ME-HETL-J0475	12/15/20	19997	B.1.110.3	#N/A
ME-HETL-J0477	ME-HETL-J0477	12/15/20	3554	B.1.2	EPI_ISL_755566
ME-HETL-J0479	ME-HETL-J0479	12/15/20	19814	B.1.2	#N/A
ME-HETL-J0480	ME-HETL-J0480	12/15/20	16311	B.1	EPI_ISL_755567
ME-HETL-J0482	ME-HETL-J0482	12/30/20	13064	B.1.2	EPI_ISL_832823
ME-HETL-J0483	ME-HETL-J0483	12/30/20	2458	B.1.110.3	#N/A
ME-HETL-J0484	ME-HETL-J0484	12/30/20	4726	B.1.349	EPI_ISL_832824
ME-HETL-J0485	ME-HETL-J0485	12/30/20	5733	B.1.2	EPI_ISL_832825
ME-HETL-J0488	ME-HETL-J0488	12/30/20	19595	B.1.2	EPI_ISL_832826
ME-HETL-J0489	ME-HETL-J0489	12/30/20	12080	B.1.427	EPI_ISL_832827
ME-HETL-J0490	ME-HETL-J0490	12/29/20	16098	B.1.2	EPI_ISL_832828
ME-HETL-J0491	ME-HETL-J0491	12/29/20	16114	B.1.1.320	EPI_ISL_832829
ME-HETL-J0492	ME-HETL-J0492	12/30/20	10841	B.1.596	EPI_ISL_832830
ME-HETL-J0493	ME-HETL-J0493	12/31/20	18062	B.1.349	EPI_ISL_832831
ME-HETL-J0494	ME-HETL-J0494	12/31/20	13794	B.1.2	EPI_ISL_832832
ME-HETL-J0495	ME-HETL-J0495	12/31/20	18044	B.1.240	EPI_ISL_832833
ME-HETL-J0496	ME-HETL-J0496	12/31/20	11958	B.1.240	EPI_ISL_832834
ME-HETL-J0497	ME-HETL-J0497	12/28/20	17081	B.1.375	EPI_ISL_832835
ME-HETL-J0498	ME-HETL-J0498	12/28/20	2590	B.1.2	EPI_ISL_832836
ME-HETL-J0499	ME-HETL-J0499	12/28/20	13297	B.1.2	EPI_ISL_832837
ME-HETL-J0500	ME-HETL-J0500	12/28/20	16654	B.1.2	EPI_ISL_832838
ME-HETL-J0501	ME-HETL-J0501	12/28/20	13339	B.1.2	EPI_ISL_832839
ME-HETL-J0502	ME-HETL-J0502	12/28/20	10266	B.1.2	EPI_ISL_832840
ME-HETL-J0503	ME-HETL-J0503	12/28/20	11392	B.1.2	EPI_ISL_832841
ME-HETL-J0504	ME-HETL-J0504	12/28/20	12885	B.1.2	EPI_ISL_832842
ME-HETL-J0505	ME-HETL-J0505	12/28/20	12949	B.1.2	EPI_ISL_832843
ME-HETL-J0507	ME-HETL-J0507	12/28/20	2464	B.1.2	EPI_ISL_832844
ME-HETL-J0508	ME-HETL-J0508	12/28/20	16466	B.1.2	EPI_ISL_832845
ME-HETL-J0509	ME-HETL-J0509	12/28/20	9850	B.1.2	EPI_ISL_832846
ME-HETL-J0510	ME-HETL-J0510	12/28/20	468	B.1.2	EPI_ISL_832847
ME-HETL-J0511	ME-HETL-J0511	12/28/20	14567	B.1.2	EPI_ISL_832848
ME-HETL-J0512	ME-HETL-J0512	12/28/20	12346	B.1.2	EPI_ISL_832849
ME-HETL-J0513	ME-HETL-J0513	12/28/20	18395	B.1.2	EPI_ISL_832850
ME-HETL-J0514	ME-HETL-J0514	1/2/21	17012	B.1.110.3	#N/A
ME-HETL-J0515	ME-HETL-J0515	1/2/21	10886	B.1.2	EPI_ISL_832851
ME-HETL-J0516	ME-HETL-J0516	12/29/20	2381	B.1.110.3	#N/A
ME-HETL-J0517	ME-HETL-J0517	12/29/20	15536	B.1.2	EPI_ISL_832852
ME-HETL-J0518	ME-HETL-J0518	12/29/20	2228	B.1.110.3	#N/A
ME-HETL-J0519	ME-HETL-J0519	12/29/20	18330	B.1.2	EPI_ISL_832853
ME-HETL-J0521	ME-HETL-J0521	12/29/20	9820	B.1.349	EPI_ISL_832854
ME-HETL-J0522	ME-HETL-J0522	12/29/20	15183	B.1.2	EPI_ISL_832855
ME-HETL-J0524	ME-HETL-J0524	12/29/20	14829	B.1.349	EPI_ISL_832856
ME-HETL-J0525	ME-HETL-J0525	12/29/20	10501	B.1.2	EPI_ISL_832857
ME-HETL-J0526	ME-HETL-J0526	12/29/20	16168	B.1.2	EPI_ISL_832858
ME-HETL-J0528	ME-HETL-J0528	12/29/20	10727	B.1.2	EPI_ISL_832859
ME-HETL-J0529	ME-HETL-J0529	12/29/20	15105	B.1.2	EPI_ISL_832860
ME-HETL-J0530	ME-HETL-J0530	12/29/20	1446	B.1.2	#N/A
ME-HETL-J0532	ME-HETL-J0532	12/29/20	15616	B.1.2	EPI_ISL_832861
ME-HETL-J0533	ME-HETL-J0533	12/29/20	13428	B.1.2	EPI_ISL_832862
ME-HETL-J0534	ME-HETL-J0534	12/29/20	9480	B.1.517	EPI_ISL_832863
ME-HETL-J0535	ME-HETL-J0535	12/29/20	528	B.1.2	EPI_ISL_832864
ME-HETL-J0536	ME-HETL-J0536	12/29/20	10077	B.1.240	EPI_ISL_832865
ME-HETL-J0537	ME-HETL-J0537	12/29/20	8651	B.1.234	EPI_ISL_832866
ME-HETL-J0539	ME-HETL-J0539	12/31/20	4117	B.1.240	EPI_ISL_832867
ME-HETL-J0541	ME-HETL-J0541	12/31/20	15750	B.1.240	EPI_ISL_832868
ME-HETL-J0542	ME-HETL-J0542	12/31/20	2156	B.1.240	EPI_ISL_832869
ME-HETL-J0546	ME-HETL-J0546	12/30/20	830	B.1.2	EPI_ISL_832870
ME-HETL-J0547	ME-HETL-J0547	1/2/21	9338	B.1.517	EPI_ISL_832871
ME-HETL-J0548	ME-HETL-J0548	1/2/21	16168	B.1.517	EPI_ISL_832872
ME-HETL-J0549	ME-HETL-J0549	12/29/20	7295	B.1.466.1	EPI_ISL_832873
ME-HETL-J0550	ME-HETL-J0550	12/30/20	8439	B.1.2	EPI_ISL_832874
ME-HETL-J0551	ME-HETL-J0551	12/28/20	17374	B.1.517	EPI_ISL_832875
ME-HETL-J0553	ME-HETL-J0553	1/2/21	16377	B.1.2	EPI_ISL_832876
ME-HETL-J0554	ME-HETL-J0554	1/2/21	869	B.1	EPI_ISL_832877
ME-HETL-J0555	ME-HETL-J0555	1/2/21	18402	B.1.2	EPI_ISL_832878
ME-HETL-J0556	ME-HETL-J0556	1/2/21	14114	B.1.2	EPI_ISL_832879
ME-HETL-J0557	ME-HETL-J0557	1/2/21	2767	B.1.2	EPI_ISL_832880
ME-HETL-J0559	ME-HETL-J0559	1/2/21	15099	B.1.2	EPI_ISL_832881
ME-HETL-J0560	ME-HETL-J0560	1/2/21	16156	B.1.2	EPI_ISL_832882
ME-HETL-J0561	ME-HETL-J0561	1/2/21	14563	B.1.2	EPI_ISL_832883
ME-HETL-J0563	ME-HETL-J0563	1/2/21	14368	B.1.2	EPI_ISL_832884
ME-HETL-J0566	ME-HETL-J0566	12/31/20	13690	B.1.2	EPI_ISL_832885
ME-HETL-J0567	ME-HETL-J0567	12/31/20	1753	B.1.240	#N/A
ME-HETL-J0568	ME-HETL-J0568	12/31/20	16350	B.1.240	EPI_ISL_832886
ME-HETL-J0569	ME-HETL-J0569	12/31/20	18602	B.1.1.464	EPI_ISL_832887
ME-HETL-J0571	ME-HETL-J0571	12/30/20	13904	B.1.240	EPI_ISL_832888
ME-HETL-J0572	ME-HETL-J0572	12/30/20	15775	B.1.240	EPI_ISL_832889
ME-HETL-J0573	ME-HETL-J0573	12/30/20	7493	B.1.240	EPI_ISL_832890
ME-HETL-J0574	ME-HETL-J0574	12/30/20	2180	B.1.517	EPI_ISL_832891
ME-HETL-J0576	ME-HETL-J0576	12/30/20	5043	B.1.517	EPI_ISL_832892
ME-HETL-J0577	ME-HETL-J0577	12/30/20	6374	B.1.517	EPI_ISL_832893
ME-HETL-J0578	ME-HETL-J0578	12/30/20	6892	B.1.517	EPI_ISL_832894
ME-HETL-J0579	ME-HETL-J0579	12/30/20	18118	B.1.517	EPI_ISL_832895
ME-HETL-J0581	ME-HETL-J0581	12/30/20	15759	B.1.517	EPI_ISL_832896
ME-HETL-J0582	ME-HETL-J0582	12/30/20	13307	B.1.517	EPI_ISL_832897
ME-HETL-J0583	ME-HETL-J0583	12/30/20	3723	B.1.517	#N/A
ME-HETL-J0584	ME-HETL-J0584	12/26/20	11267	B.1.369	EPI_ISL_832898
ME-HETL-J0586	ME-HETL-J0586	12/26/20	18073	B.1.369	EPI_ISL_832899
ME-HETL-J0587	ME-HETL-J0587	12/26/20	11998	B.1.369	EPI_ISL_832900
ME-HETL-J0588	ME-HETL-J0588	12/26/20	14824	B.1.369	EPI_ISL_832901
ME-HETL-J0589	ME-HETL-J0589	12/26/20	13610	B.1.369	EPI_ISL_832902
ME-HETL-J0590	ME-HETL-J0590	12/26/20	14043	B.1.110.3	#N/A
ME-HETL-J0591	ME-HETL-J0591	12/26/20	2669	B.1.1.192	EPI_ISL_832903
ME-HETL-J0592	ME-HETL-J0592	12/26/20	11713	B.1.517	EPI_ISL_832904
ME-HETL-J0593	ME-HETL-J0593	12/26/20	16636	B.1.517	EPI_ISL_832905
ME-HETL-J0594	ME-HETL-J0594	12/26/20	11549	B.1.517	EPI_ISL_832906
ME-HETL-J0595	ME-HETL-J0595	12/26/20	14003	B.1.517	EPI_ISL_832907
ME-HETL-J0596	ME-HETL-J0596	12/26/20	17654	B.1.517	EPI_ISL_832908
ME-HETL-J0597	ME-HETL-J0597	12/26/20	10089	B.1.517	EPI_ISL_832909
ME-HETL-J0598	ME-HETL-J0598	12/26/20	12917	B.1.240	EPI_ISL_832910
ME-HETL-J0599	ME-HETL-J0599	12/28/20	13413	B.1.2	EPI_ISL_832911
ME-HETL-J0601	ME-HETL-J0601	12/27/20	18816	B.1.349	EPI_ISL_832912
ME-HETL-J0603	ME-HETL-J0603	1/1/21	6038	B.1.240	EPI_ISL_832913
ME-HETL-J0604	ME-HETL-J0604	12/28/20	13619	B.1.2	EPI_ISL_832914
ME-HETL-J0606	ME-HETL-J0606	12/28/20	7062	B.1.2	EPI_ISL_832915
ME-HETL-J0607	ME-HETL-J0607	12/28/20	10345	B.1.2	EPI_ISL_832916
ME-HETL-J0608	ME-HETL-J0608	12/28/20	12409	B.1.2	EPI_ISL_832917
ME-HETL-J0609	ME-HETL-J0609	12/28/20	16388	B.1.375	EPI_ISL_832918
ME-HETL-J0610	ME-HETL-J0610	12/26/20	15676	B.1.369	EPI_ISL_832919
ME-HETL-J0611	ME-HETL-J0611	12/26/20	2247	B.1.369	EPI_ISL_832920
ME-HETL-J0612	ME-HETL-J0612	12/26/20	5517	B.1.369	EPI_ISL_832921
ME-HETL-J0613	ME-HETL-J0613	12/26/20	9310	B.1.369	EPI_ISL_832922
ME-HETL-J0614	ME-HETL-J0614	12/26/20	11552	B.1.369	EPI_ISL_832923
ME-HETL-J0615	ME-HETL-J0615	12/26/20	10726	B.1.369	EPI_ISL_832924
ME-HETL-J0616	ME-HETL-J0616	12/26/20	14291	B.1.369	EPI_ISL_832925
ME-HETL-J0617	ME-HETL-J0617	12/29/20	18467	B.1.2	EPI_ISL_832926
ME-HETL-J0618	ME-HETL-J0618	12/28/20	16028	B.1.2	EPI_ISL_832927
ME-HETL-J0619	ME-HETL-J0619	12/28/20	9092	B.1.298	EPI_ISL_832928
ME-HETL-J0620	ME-HETL-J0620	12/28/20	14621	B.1.2	EPI_ISL_832929
ME-HETL-J0621	ME-HETL-J0621	12/22/20	3931	B.1.2	EPI_ISL_832930
ME-HETL-J0623	ME-HETL-J0623	12/22/20	8263	B.1.2	EPI_ISL_832931
ME-HETL-J0624	ME-HETL-J0624	12/22/20	2270	B.1.2	EPI_ISL_832932
ME-HETL-J0626	ME-HETL-J0626	12/27/20	15261	B.1.2	EPI_ISL_832933
ME-HETL-J0629	ME-HETL-J0629	12/27/20	12725	B.1.2	EPI_ISL_832934
ME-HETL-J0630	ME-HETL-J0630	12/31/20	6026	B.1.2	EPI_ISL_832935
ME-HETL-J0631	ME-HETL-J0631	12/31/20	12567	B.1.1.320	EPI_ISL_832936
ME-HETL-J0632	ME-HETL-J0632	12/31/20	12432	B.1.1.320	EPI_ISL_832937
ME-HETL-J0633	ME-HETL-J0633	12/31/20	13464	B.1.2	EPI_ISL_832938
ME-HETL-J0634	ME-HETL-J0634	12/31/20	9164	B.1.349	EPI_ISL_832939
ME-HETL-J0635	ME-HETL-J0635	12/31/20	8275	B.1.349	EPI_ISL_832940
ME-HETL-J0636	ME-HETL-J0636	12/31/20	4036	B.1.349	#N/A
ME-HETL-J0637	ME-HETL-J0637	12/31/20	10457	B.1.349	EPI_ISL_832941
ME-HETL-J0638	ME-HETL-J0638	12/31/20	12435	B.1.349	EPI_ISL_832942
ME-HETL-J0639	ME-HETL-J0639	12/31/20	5090	B.1.2	EPI_ISL_832943
ME-HETL-J0640	ME-HETL-J0640	12/31/20	5669	B.1.2	EPI_ISL_832944
ME-HETL-J0641	ME-HETL-J0641	1/2/21	9195	B.1.240	EPI_ISL_832945
ME-HETL-J0642	ME-HETL-J0642	1/2/21	15911	B.1.2	EPI_ISL_832946
ME-HETL-J0643	ME-HETL-J0643	12/29/20	16329	B.1.466.1	EPI_ISL_832947
ME-HETL-J0644	ME-HETL-J0644	12/29/20	15327	B.1.311	EPI_ISL_832948
ME-HETL-J0645	ME-HETL-J0645	12/29/20	11756	B.1.311	EPI_ISL_832949
ME-HETL-J0647	ME-HETL-J0647	12/29/20	13255	B.1.311	EPI_ISL_832950
ME-HETL-J0648	ME-HETL-J0648	12/29/20	13886	B.1.311	EPI_ISL_832951
ME-HETL-J0649	ME-HETL-J0649	12/29/20	4788	B.1.311	EPI_ISL_832952
ME-HETL-J0650	ME-HETL-J0650	12/29/20	2296	B.1.311	EPI_ISL_832953
ME-HETL-J0651	ME-HETL-J0651	12/29/20	12765	B.1.311	EPI_ISL_832954
ME-HETL-J0652	ME-HETL-J0652	12/29/20	16550	B.1.311	EPI_ISL_832955
ME-HETL-J0654	ME-HETL-J0654	12/29/20	11895	B.1.349	EPI_ISL_832956
ME-HETL-J0655	ME-HETL-J0655	12/31/20	13131	B.1.2	EPI_ISL_832957
ME-HETL-J0656	ME-HETL-J0656	12/31/20	15847	B.1.349	EPI_ISL_832958
ME-HETL-J0658	ME-HETL-J0658	12/31/20	13591	B.1.349	EPI_ISL_832959
ME-HETL-J0660	ME-HETL-J0660	12/30/20	11660	B.1.2	EPI_ISL_832960
ME-HETL-J0661	ME-HETL-J0661	12/31/20	13770	B.1.240	EPI_ISL_832961
ME-HETL-J0662	ME-HETL-J0662	12/31/20	12590	B.1.2	EPI_ISL_832962
ME-HETL-J0663	ME-HETL-J0663	12/30/20	13711	B.1.2	EPI_ISL_832963
ME-HETL-J0664	ME-HETL-J0664	12/30/20	17888	B.1.2	EPI_ISL_832964
ME-HETL-J0668	ME-HETL-J0668	12/29/20	4842	B.1.2	EPI_ISL_832965
ME-HETL-J0669	ME-HETL-J0669	12/29/20	11236	B.1.2	EPI_ISL_832966
ME-HETL-J0670	ME-HETL-J0670	12/30/20	13014	B.1.466.1	EPI_ISL_832967
ME-HETL-J0672	ME-HETL-J0672	1/7/21	12990	B.1.234	EPI_ISL_832968
ME-HETL-J0673	ME-HETL-J0673	1/7/21	5596	B.1.466.1	EPI_ISL_832969
ME-HETL-J0674	ME-HETL-J0674	1/7/21	10878	B.1.2	EPI_ISL_832970
ME-HETL-J0675	ME-HETL-J0675	1/7/21	6189	B.1.2	EPI_ISL_832971
ME-HETL-J0676	ME-HETL-J0676	1/7/21	8127	B.1.517	EPI_ISL_832972
ME-HETL-J0677	ME-HETL-J0677	1/7/21	8993	B.1.2	EPI_ISL_832973
ME-HETL-J0678	ME-HETL-J0678	1/7/21	8493	B.1.2	EPI_ISL_832974
ME-HETL-J0679	ME-HETL-J0679	1/7/21	11606	B.1	EPI_ISL_832975
ME-HETL-J0680	ME-HETL-J0680	1/7/21	8886	B.1.466.1	EPI_ISL_832976
ME-HETL-J0681	ME-HETL-J0681	1/7/21	6429	B.1.2	EPI_ISL_832977
ME-HETL-J0683	ME-HETL-J0683	1/4/21	5853	B.1.2	EPI_ISL_832978
ME-HETL-J0685	ME-HETL-J0685	1/4/21	10846	B.1.517	EPI_ISL_832979
ME-HETL-J0686	ME-HETL-J0686	1/4/21	5193	B.1.517	EPI_ISL_832980
ME-HETL-J0687	ME-HETL-J0687	1/4/21	9404	B.1	EPI_ISL_832981
ME-HETL-J0688	ME-HETL-J0688	1/4/21	10926	B.1.2	EPI_ISL_832982
ME-HETL-J0689	ME-HETL-J0689	1/4/21	8955	B.1.2	EPI_ISL_832983
ME-HETL-J0690	ME-HETL-J0690	1/4/21	9429	B.1.349	EPI_ISL_832984
ME-HETL-J0691	ME-HETL-J0691	1/4/21	3779	B.1.2	EPI_ISL_832985
ME-HETL-J0692	ME-HETL-J0692	12/26/20	10068		EPI_ISL_906570
ME-HETL-J0694	ME-HETL-J0694	1/7/21	782	B.1.517	#N/A
ME-HETL-J0695	ME-HETL-J0695	1/7/21	3291	B.1.2	EPI_ISL_832986
ME-HETL-J0697	ME-HETL-J0697	1/7/21	9443	B.1.409	EPI_ISL_832987
ME-HETL-J0698	ME-HETL-J0698	1/7/21	8721	B.1.409	EPI_ISL_832988
ME-HETL-J0699	ME-HETL-J0699	1/7/21	6757	B.1.2	EPI_ISL_832989
ME-HETL-J0700	ME-HETL-J0700	1/7/21	1986	B.1.240	EPI_ISL_3544162
ME-HETL-J0701	ME-HETL-J0701	1/6/21	8527	B.1.311	EPI_ISL_832990
ME-HETL-J0702	ME-HETL-J0702	1/6/21	10252	C.23	EPI_ISL_832991
ME-HETL-J0703	ME-HETL-J0703	1/6/21	4921	B.1.609	EPI_ISL_832992
ME-HETL-J0704	ME-HETL-J0704	1/6/21	10973	B.1.1.486	EPI_ISL_832993
ME-HETL-J0705	ME-HETL-J0705	1/6/21	2734	B.1.1.486	EPI_ISL_832994
ME-HETL-J0707	ME-HETL-J0707	1/6/21	6145	B.1.2	EPI_ISL_832995
ME-HETL-J0708	ME-HETL-J0708	1/6/21	7570	B.1.466.1	EPI_ISL_832996
ME-HETL-J0711	ME-HETL-J0711	1/6/21	5414	B.1.2	EPI_ISL_832997
ME-HETL-J0712	ME-HETL-J0712	1/6/21	3785	B.1.2	EPI_ISL_832998
ME-HETL-J0713	ME-HETL-J0713	1/7/21	8643	B.1.2	EPI_ISL_832999
ME-HETL-J0714	ME-HETL-J0714	1/7/21	6430	B.1.2	EPI_ISL_833000
ME-HETL-J0716	ME-HETL-J0716	1/6/21	4918	B.1.2	EPI_ISL_833001
ME-HETL-J0717	ME-HETL-J0717	1/6/21	1502	B.1.2	EPI_ISL_833002
ME-HETL-J0718	ME-HETL-J0718	1/6/21	8793	B.1.577	EPI_ISL_833003
ME-HETL-J0720	ME-HETL-J0720	1/6/21	7181	B.1.2	EPI_ISL_833004
ME-HETL-J0721	ME-HETL-J0721	1/6/21	5842	B.1.2	EPI_ISL_833005
